,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
17413,15.0,0.91,1.0,1.0,2.0,2.0,5.0,9.0,75.0,6.0,1.0,52.0,0.0
17414,40.0,0.836,2.0,1.0,1.0,3.0,5.0,21.0,750.0,6.0,5.0,29.0,0.0
17415,20.0,0.923,1.0,1.0,2.0,3.0,2.0,3.0,10001.0,6.0,1.0,20.0,0.0
17416,0.0,0.92,2.0,1.0,2.0,2.0,5.0,21.0,3000.0,5.0,1.0,48.0,0.0
17417,120.0,0.698,2.0,0.0,1.0,3.0,5.0,4.0,2277.964901664145,0.0,1.0,72.0,0.0
17418,9.0,0.926,1.0,1.0,1.0,2.0,5.0,11.0,9.0,6.0,5.0,23.0,0.0
17419,12.0,0.804,1.0,1.0,2.0,3.0,5.0,13.0,300.0,6.0,1.0,21.0,0.0
17420,0.0,0.92,1.0,1.0,2.0,2.0,5.0,15.0,2277.964901664145,0.0,5.0,23.0,0.0
17421,0.0,0.92,1.0,1.0,2.0,3.0,5.0,14.0,75.0,3.0,2.0,26.0,0.0
17422,24.0,0.8270000000000001,1.0,0.0,0.0,2.0,3.0,4.0,2277.964901664145,0.0,1.0,111.0,1.0
17423,2.0,0.624,1.0,1.0,2.0,3.0,5.0,1.0,7500.0,6.0,1.0,26.0,1.0
17424,30.0,0.866,1.0,1.0,2.0,2.0,5.0,6.0,300.0,0.0,1.0,144.0,0.0
17425,25.0,0.55,2.0,1.0,2.0,3.0,5.0,10.0,75.0,6.0,5.0,23.0,0.0
17426,14.0,0.887,1.0,1.0,2.0,2.0,5.0,21.0,3000.0,5.0,5.0,22.0,0.0
17427,39.0,0.8959999999999999,2.0,1.0,1.0,2.0,5.0,10.0,30.0,4.0,1.0,328.0,0.0
17428,0.0,0.92,1.0,1.0,2.0,3.0,5.0,16.0,300.0,6.0,5.0,105.0,0.0
17429,6.0,0.92,1.0,1.0,2.0,3.0,5.0,15.0,300.0,6.0,1.0,19.0,0.0
17430,0.0,0.92,1.0,1.0,1.0,3.0,5.0,5.0,2277.964901664145,0.0,1.0,55.0,1.0
17431,34.0,0.579,2.0,1.0,2.0,2.0,5.0,7.0,75.0,3.0,1.0,43.0,0.0
17432,2.0,0.624,2.0,0.0,1.0,3.0,5.0,3.0,300.0,6.0,3.0,74.0,0.0
17433,36.0,0.897,2.0,1.0,2.0,2.0,5.0,18.0,300.0,6.0,4.0,81.0,0.0
17434,33.0,0.802,1.0,1.0,2.0,2.0,5.0,12.0,10001.0,6.0,5.0,34.0,0.0
17435,9.0,0.926,1.0,1.0,2.0,1.0,5.0,16.0,9.0,6.0,4.0,56.0,0.0
17436,0.0,0.92,1.0,1.0,2.0,2.0,5.0,9.0,3000.0,6.0,2.0,71.0,1.0
17437,2.0,0.624,1.0,0.0,1.0,2.0,5.0,10.0,3000.0,6.0,0.0,113.0,1.0
17438,23.0,0.939,1.0,1.0,2.0,2.0,5.0,13.0,750.0,6.0,1.0,17.0,0.0
17439,15.0,0.91,1.0,1.0,2.0,3.0,4.0,21.0,10001.0,6.0,2.0,48.0,0.0
17440,0.0,0.92,2.0,1.0,2.0,2.0,5.0,12.0,10001.0,6.0,3.0,23.0,0.0
17441,65.0,0.7659999999999999,1.0,1.0,1.0,2.0,5.0,4.0,750.0,6.0,1.0,56.0,0.0
17442,2.0,0.624,1.0,1.0,2.0,2.0,5.0,18.0,10001.0,6.0,5.0,102.0,0.0
17443,58.0,0.899,2.0,1.0,2.0,2.0,5.0,21.0,300.0,4.0,5.0,26.0,0.0
17444,2.0,0.624,1.0,0.0,2.0,2.0,5.0,0.0,2277.964901664145,6.0,0.0,106.0,0.0
17445,2.0,0.624,1.0,0.0,2.0,2.0,5.0,2.0,300.0,2.0,1.0,19.0,1.0
17446,0.0,0.92,2.0,1.0,2.0,2.0,5.0,6.0,10001.0,6.0,4.0,17.0,0.0
17447,2.0,0.624,1.0,1.0,2.0,2.0,5.0,9.0,75.0,6.0,5.0,80.0,0.0
17448,9.0,0.926,1.0,1.0,2.0,2.0,5.0,3.0,750.0,6.0,1.0,62.0,0.0
17449,2.0,0.624,1.0,1.0,2.0,2.0,5.0,4.0,3000.0,6.0,1.0,52.0,0.0
17450,9.0,0.926,2.0,1.0,2.0,2.0,5.0,21.0,75.0,6.0,2.0,61.0,0.0
17451,40.0,0.836,1.0,0.0,1.0,2.0,5.0,6.0,2277.964901664145,0.0,1.0,32.0,1.0
17452,15.0,0.91,0.0,0.0,1.0,2.0,5.0,4.0,2277.964901664145,0.0,2.0,62.0,1.0
17453,2.0,0.624,1.0,1.0,2.0,2.0,5.0,4.0,2277.964901664145,0.0,2.0004270082732853,18.0,1.0
17454,20.0,0.923,1.0,1.0,2.0,4.0,5.0,9.0,30.0,6.0,1.0,12.0,0.0
17455,2.0,0.624,1.0,1.0,1.0,2.0,5.0,6.0,75.0,6.0,3.0,60.0,0.0
17456,9.0,0.926,2.0,0.0,0.0,2.0,5.0,15.0,75.0,6.0,3.0,34.0,0.0
17457,17.0,0.924,2.0,1.0,2.0,2.0,1.0,5.0,75.0,6.0,1.0,55.0,0.0
17458,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,2277.964901664145,0.0,1.0,26.0,1.0
17459,6.0,0.92,1.0,0.0,1.0,2.0,5.0,3.0,2277.964901664145,6.0,0.0,18.0,1.0
17460,0.0,0.92,2.0,0.0,0.0,2.0,4.0,6.0,30.0,6.0,2.0,48.0,0.0
17461,7.0,0.762,2.0,1.0,2.0,2.0,5.0,10.0,30.0,6.0,5.0,55.0,0.0
17462,0.0,0.92,2.0,1.0,2.0,2.0,5.0,9.0,2277.964901664145,0.0,0.0,14.0,0.0
17463,85.0,0.698,0.0,1.0,2.0,2.0,5.0,4.0,75.0,6.0,3.0,50.0,0.0
17464,14.0,0.887,1.0,1.0,2.0,1.0,5.0,19.0,30.0,6.0,5.0,3.0,0.0
17465,0.0,0.92,2.0,0.0,1.0,2.0,5.0,5.0,2277.964901664145,0.0,1.0,119.0,0.0
17466,0.0,0.92,1.0,1.0,2.0,2.0,5.0,10.0,2277.964901664145,0.0,1.0,39.0,1.0
17467,6.0,0.92,1.0,1.0,2.0,2.0,5.0,4.0,75.0,4.0,1.0,84.0,0.0
17468,9.0,0.926,1.0,1.0,2.0,3.0,5.0,21.0,10001.0,6.0,5.0,39.0,0.0
17469,34.0,0.579,1.0,1.0,2.0,2.0,5.0,6.0,75.0,6.0,4.0,27.0,1.0
17470,59.0,0.915,1.0,0.0,2.0,2.0,5.0,21.0,75.0,6.0,5.0,50.0,0.0
17471,22.0,0.754,1.0,1.0,2.0,3.0,5.0,17.0,2277.964901664145,6.0,5.0,52.0,0.0
17472,7.0,0.762,2.0,1.0,0.0,2.0,5.0,9.0,75.0,5.0,2.0,298.0,0.0
17473,0.0,0.92,2.0,1.0,2.0,2.0,5.0,15.0,300.0,6.0,5.0,25.0,0.0
17474,17.0,0.924,1.0,1.0,2.0,2.0,5.0,10.0,75.0,6.0,2.0,62.0,0.0
17475,65.0,0.7659999999999999,2.0,1.0,2.0,2.0,5.0,3.0,75.0,3.0,1.0,18.0,0.0
17476,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,300.0,6.0,2.0,21.0,0.0
17477,0.0,0.92,1.0,1.0,2.0,2.0,5.0,15.0,75.0,6.0,2.0,126.0,0.0
17478,28.0,0.893,1.0,1.0,2.0,2.0,5.0,21.0,3000.0,6.0,1.0,32.0,0.0
17479,37.0,0.949,1.0,1.0,2.0,2.0,5.0,6.0,10001.0,6.0,1.0,11.0,0.0
17480,27.0,0.698,1.0,1.0,1.0,2.0,5.0,9.0,2277.964901664145,0.0,1.0,53.0,1.0
17481,48.0,0.939,1.0,1.0,0.0,1.0,5.0,3.0,7500.0,6.0,5.0,166.0,0.0
17482,15.0,0.91,1.0,0.0,1.0,3.0,5.0,8.0,2277.964901664145,0.0,4.0,56.0,0.0
17483,17.0,0.924,1.0,1.0,1.0,0.0,5.0,11.0,2277.964901664145,0.0,1.0,8.0,0.0
17484,30.0,0.866,2.0,0.0,2.0,2.0,5.0,9.0,2277.964901664145,0.0,0.0,59.0,0.0
17485,18.0,0.6659999999999999,1.0,1.0,2.0,1.0,5.0,21.0,10001.0,6.0,3.0,116.0,0.0
17486,6.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,750.0,6.0,5.0,60.0,0.0
17487,73.0,0.698,1.0,1.0,1.0,2.0,5.0,6.0,30.0,6.0,2.0,100.0,0.0
17488,2.0,0.624,1.0,1.0,2.0,2.0,5.0,10.0,7500.0,6.0,1.0,10.0,1.0
17489,15.0,0.91,1.0,0.0,2.0,4.0,5.0,21.0,750.0,5.0,5.0,27.0,0.0
17490,2.0,0.624,1.0,0.0,2.0,2.0,5.0,1.0,30.0,3.0,1.0,44.0,1.0
17491,2.0,0.624,2.0,1.0,1.0,2.0,5.0,8.0,75.0,6.0,2.0,32.0,0.0
17492,18.0,0.6659999999999999,1.0,1.0,2.0,2.0,0.0,5.0,75.0,6.0,3.0,26.0,0.0
17493,0.0,0.92,1.0,1.0,1.0,2.0,5.0,4.0,3000.0,6.0,1.0,124.0,0.0
17494,12.0,0.804,1.0,1.0,2.0,2.0,5.0,6.0,7500.0,6.0,1.0,94.0,0.0
17495,9.0,0.926,2.0,0.0,2.0,1.0,5.0,3.0,2277.964901664145,0.0,0.0,56.0,0.0
17496,2.0,0.624,2.0,0.0,1.0,2.0,5.0,1.0,2277.964901664145,0.0,0.0,2.0,0.0
17497,0.0,0.92,2.0,1.0,0.0,3.0,5.0,21.0,7500.0,5.0,4.0,11.0,0.0
17498,36.0,0.897,1.0,1.0,2.0,2.0,5.0,15.0,9.0,6.0,5.0,122.0,1.0
17499,44.0,0.698,2.0,0.0,1.0,1.0,5.0,0.0,2277.964901664145,0.0,0.0,23.0,0.0
17500,9.0,0.926,2.0,0.0,1.0,2.0,5.0,3.0,10001.0,6.0,1.0,200.0,0.0
17501,27.0,0.698,2.0,1.0,2.0,2.0,5.0,21.0,75.0,6.0,1.0,21.0,0.0
17502,3.0,0.789,1.0,0.0,1.0,2.0,5.0,5.0,75.0,6.0,0.0,17.0,0.0
17503,12.0,0.804,1.0,0.0,2.0,2.0,5.0,21.0,2277.964901664145,0.0,5.0,29.0,1.0
17504,0.0,0.92,2.0,1.0,2.0,2.0,2.0,3.0,2277.964901664145,0.0,0.0,12.0,1.0
17505,17.0,0.924,2.0,0.0,1.0,2.0,5.0,3.0,75.0,6.0,1.0,78.0,0.0
17506,2.0,0.624,1.0,1.0,2.0,2.0,5.0,7.0,75.0,6.0,1.0,50.0,1.0
17507,0.0,0.92,2.0,1.0,0.0,3.0,5.0,17.0,10001.0,6.0,1.0,94.0,0.0
17508,112.0,0.563,1.0,1.0,2.0,2.0,5.0,21.0,2277.964901664145,0.0,5.0,128.0,1.0
17509,50.0,0.903,1.0,1.0,2.0,2.0,5.0,11.0,300.0,4.0,2.0,258.0,1.0
17510,0.0,0.92,1.0,1.0,2.0,2.0,3.0,4.0,2277.964901664145,0.0,1.0,58.0,1.0
17511,2.0,0.624,1.0,1.0,2.0,2.0,5.0,14.0,10001.0,6.0,1.0,109.0,0.0
17512,60.0,0.6890000000000001,2.0,1.0,2.0,2.0,5.0,0.0,9.0,6.0,5.0,24.0,0.0
17513,32.0,0.682,1.0,0.0,2.0,1.0,5.0,0.0,2277.964901664145,0.0,0.0,62.0,0.0
17514,2.0,0.624,2.0,0.0,2.0,2.0,5.0,2.0,10001.0,6.0,1.0,6.0,1.0
17515,7.0,0.762,1.0,1.0,2.0,2.0,5.0,18.0,9.0,6.0,1.0,50.0,0.0
17516,21.0,0.794,1.0,1.0,2.0,2.0,2.0,2.0,300.0,6.0,2.0,46.0,1.0
17517,2.0,0.624,2.0,1.0,2.0,3.0,5.0,3.0,2277.964901664145,0.0,2.0004270082732853,55.0,1.0
17518,12.0,0.804,1.0,1.0,1.0,2.0,5.0,7.0,10001.0,5.0,1.0,92.0,0.0
17519,23.0,0.939,1.0,0.0,1.0,2.0,5.0,2.0,2277.964901664145,0.0,0.0,61.0,0.0
17520,27.0,0.698,1.0,1.0,1.0,2.0,5.0,8.0,30.0,6.0,2.0004270082732853,25.0,1.0
17521,25.0,0.55,1.0,1.0,2.0,2.0,5.0,3.0,30.0,3.0,1.0,82.0,1.0
17522,15.0,0.91,1.0,1.0,2.0,2.0,2.0,21.0,30.0,6.0,2.0,74.0,0.0
17523,17.0,0.924,1.0,0.0,2.0,0.0,5.0,5.0,2277.964901664145,0.0,0.0,4.0,0.0
17524,6.0,0.92,1.0,1.0,2.0,2.0,5.0,6.0,75.0,6.0,1.0,164.0,0.0
17525,13.0,0.855,1.0,1.0,2.0,2.0,5.0,10.0,30.0,6.0,1.0,26.0,0.0
17526,19.0,0.5579999999999999,1.0,1.0,1.0,2.0,5.0,3.0,75.0,6.0,2.0,90.0,1.0
17527,17.0,0.924,2.0,0.0,1.0,2.0,5.0,2.0,2277.964901664145,1.0,0.0,100.0,0.0
17528,35.0,0.878,1.0,0.0,1.0,2.0,5.0,7.0,2277.964901664145,0.0,1.0,52.0,1.0
17529,36.0,0.897,1.0,0.0,1.0,3.0,5.0,7.0,2277.964901664145,0.0,1.0,88.0,0.0
17530,2.0,0.624,1.0,1.0,2.0,2.0,5.0,3.0,75.0,4.0,1.0,10.0,0.0
17531,0.0,0.92,1.0,0.0,2.0,3.0,5.0,21.0,2277.964901664145,0.0,1.0,102.0,1.0
17532,38.0,0.925,1.0,0.0,1.0,2.0,5.0,2.0,2277.964901664145,0.0,2.0,136.0,1.0
17533,62.0,0.89,1.0,1.0,1.0,2.0,5.0,4.0,9.0,3.0,1.0,17.0,0.0
17534,15.0,0.91,2.0,1.0,1.0,2.0,5.0,1.0,3000.0,6.0,0.0,42.0,0.0
17535,2.0,0.624,2.0,0.0,1.0,2.0,5.0,2.0,75.0,6.0,1.0,7.0,0.0
17536,25.0,0.55,1.0,0.0,2.0,3.0,5.0,5.0,300.0,6.0,5.0,62.0,1.0
17537,7.0,0.762,2.0,1.0,2.0,3.0,5.0,9.0,3000.0,2.0,1.0,34.0,0.0
17538,0.0,0.92,1.0,1.0,2.0,2.0,3.0,10.0,750.0,6.0,5.0,9.0,0.0
17539,23.0,0.939,2.0,0.0,2.0,2.0,5.0,10.0,10001.0,6.0,1.0,6.0,0.0
17540,9.0,0.926,1.0,1.0,1.0,1.0,5.0,5.0,2277.964901664145,6.0,1.0,94.0,0.0
17541,9.0,0.926,1.0,1.0,2.0,3.0,5.0,21.0,2277.964901664145,0.0,5.0,44.0,0.0
17542,0.0,0.92,2.0,1.0,2.0,2.0,5.0,14.0,750.0,6.0,4.0,9.0,0.0
17543,2.0,0.624,1.0,1.0,2.0,3.0,0.0,21.0,3000.0,6.0,1.0,72.0,1.0
17544,0.0,0.92,1.0,1.0,2.0,2.0,1.0,18.0,7500.0,6.0,5.0,56.0,0.0
17545,0.0,0.92,1.0,1.0,1.0,2.0,5.0,13.0,2277.964901664145,0.0,1.0,74.0,0.0
17546,9.0,0.926,2.0,1.0,2.0,2.0,5.0,5.0,30.0,3.0,1.0,105.0,0.0
17547,42.0,0.769,1.0,0.0,2.0,1.0,5.0,1.0,2277.964901664145,0.0,1.0,35.0,0.0
17548,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,75.0,6.0,5.0,96.0,0.0
17549,27.0,0.698,1.0,1.0,2.0,2.0,5.0,9.0,2277.964901664145,0.0,1.0,31.0,0.0
17550,0.0,0.92,1.0,0.0,1.0,2.0,5.0,5.0,2277.964901664145,5.0,1.0,28.0,1.0
17551,2.0,0.624,2.0,1.0,2.0,2.0,5.0,4.0,2277.964901664145,0.0,1.0,2.0,1.0
17552,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,3000.0,6.0,5.0,55.0,0.0
17553,60.0,0.6890000000000001,1.0,0.0,2.0,1.0,5.0,3.0,2277.964901664145,0.0,0.0,33.0,0.0
17554,0.0,0.92,1.0,1.0,0.0,2.0,5.0,3.0,300.0,2.0,5.0,29.0,0.0
17555,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,2277.964901664145,0.0,5.0,9.0,0.0
17556,6.0,0.92,1.0,0.0,2.0,2.0,2.0,15.0,75.0,6.0,1.0,160.0,0.0
17557,15.0,0.91,1.0,1.0,2.0,1.0,5.0,5.0,2277.964901664145,0.0,0.0,42.0,0.0
17558,9.0,0.926,2.0,1.0,2.0,3.0,5.0,17.0,300.0,6.0,5.0,100.0,0.0
17559,17.0,0.924,1.0,1.0,2.0,2.0,5.0,5.0,750.0,6.0,1.0,18.0,0.0
17560,0.0,0.92,1.0,1.0,0.0,2.0,1.0,6.0,75.0,6.0,0.0,83.0,0.0
17561,0.0,0.92,1.0,1.0,1.0,2.0,4.0,21.0,9.0,6.0,1.0,36.0,0.0
17562,15.0,0.91,1.0,1.0,2.0,2.0,5.0,5.0,30.0,6.0,1.0,172.0,0.0
17563,0.0,0.92,1.0,1.0,2.0,2.0,5.0,19.0,300.0,6.0,5.0,134.0,0.0
17564,9.0,0.926,1.0,1.0,2.0,2.0,5.0,19.0,75.0,6.0,1.0,168.0,0.0
17565,2.0,0.624,1.0,1.0,2.0,2.0,5.0,8.0,75.0,6.0,1.0,10.0,1.0
17566,0.0,0.92,1.0,1.0,2.0,3.0,5.0,21.0,10001.0,6.0,1.0,67.0,0.0
17567,0.0,0.92,1.0,0.0,2.0,3.0,5.0,9.0,2277.964901664145,0.0,0.0,16.0,1.0
17568,9.0,0.926,1.0,1.0,2.0,3.0,5.0,7.0,300.0,6.0,1.0,11.0,0.0
17569,36.0,0.897,1.0,1.0,2.0,3.0,5.0,8.0,75.0,4.0,1.0,6.0,0.0
17570,0.0,0.92,1.0,0.0,2.0,2.0,4.0,4.0,7500.0,0.0,1.0,34.0,0.0
17571,2.0,0.624,2.0,1.0,2.0,3.0,5.0,4.0,75.0,6.0,1.0,45.0,0.0
17572,13.0,0.855,2.0,0.0,2.0,3.0,5.0,3.0,2277.964901664145,0.0,2.0,124.0,1.0
17573,0.0,0.92,1.0,1.0,2.0,2.0,5.0,9.0,10001.0,6.0,1.0,322.0,0.0
17574,9.0,0.926,1.0,1.0,2.0,3.0,5.0,19.0,9.0,6.0,5.0,7.0,0.0
17575,0.0,0.92,1.0,1.0,0.0,3.0,2.0,10.0,10001.0,5.0,1.0,32.0,0.0
17576,13.0,0.855,1.0,1.0,1.0,2.0,5.0,12.0,300.0,6.0,4.0,100.0,0.0
17577,20.0,0.923,1.0,1.0,2.0,2.0,5.0,13.0,300.0,0.0,1.0,10.0,0.0
17578,6.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,300.0,6.0,5.0,10.0,0.0
17579,36.0,0.897,2.0,1.0,2.0,2.0,3.0,4.0,300.0,6.0,1.0,132.0,0.0
17580,9.0,0.926,2.0,1.0,2.0,3.0,5.0,7.0,3000.0,6.0,1.0,22.0,0.0
17581,18.0,0.6659999999999999,1.0,1.0,2.0,2.0,5.0,14.0,75.0,6.0,5.0,248.0,0.0
17582,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,2277.964901664145,0.0,4.0,104.0,1.0
17583,23.0,0.939,1.0,0.0,1.0,2.0,5.0,15.0,3000.0,2.0,1.0,25.0,0.0
17584,0.0,0.92,2.0,1.0,2.0,2.0,5.0,8.0,75.0,6.0,3.0,102.0,0.0
17585,0.0,0.92,1.0,1.0,1.0,3.0,5.0,11.0,10001.0,6.0,5.0,84.0,0.0
17586,0.0,0.92,2.0,0.0,2.0,2.0,5.0,5.0,2277.964901664145,6.0,0.0,27.0,0.0
17587,0.0,0.92,1.0,1.0,2.0,2.0,5.0,2.0,9.0,6.0,1.0,38.0,0.0
17588,17.0,0.924,1.0,1.0,1.0,2.0,5.0,9.0,2277.964901664145,0.0,5.0,45.0,0.0
17589,2.0,0.624,1.0,1.0,2.0,2.0,5.0,3.0,10001.0,6.0,1.0,21.0,1.0
17590,0.0,0.92,1.0,1.0,2.0,2.0,4.0,6.0,2277.964901664145,0.0,5.0,88.0,0.0
17591,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,30.0,6.0,4.0,27.0,0.0
17592,0.0,0.92,1.0,1.0,2.0,2.0,5.0,16.0,7500.0,6.0,1.0,136.0,0.0
17593,15.0,0.91,1.0,1.0,2.0,2.0,5.0,5.0,10001.0,6.0,3.0,39.0,0.0
17594,6.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,75.0,4.0,1.0,42.0,0.0
17595,0.0,0.92,1.0,1.0,2.0,3.0,5.0,21.0,3000.0,1.0,5.0,161.0,0.0
17596,15.0,0.91,2.0,0.0,1.0,2.0,1.0,5.0,30.0,6.0,1.0,127.0,0.0
17597,36.0,0.897,1.0,1.0,2.0,2.0,5.0,7.0,2277.964901664145,0.0,0.0,2.0,0.0
17598,15.0,0.91,1.0,1.0,2.0,2.0,4.0,10.0,2277.964901664145,0.0,0.0,60.0,0.0
17599,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,300.0,6.0,1.0,10.0,0.0
17600,0.0,0.92,1.0,0.0,2.0,3.0,4.0,2.0,7500.0,6.0,2.0,36.0,0.0
17601,2.0,0.624,1.0,1.0,2.0,3.0,5.0,0.0,75.0,6.0,3.0,51.0,1.0
17602,58.0,0.899,1.0,1.0,2.0,1.0,5.0,5.0,75.0,6.0,2.0,34.0,0.0
17603,20.0,0.923,1.0,0.0,1.0,2.0,5.0,3.0,2277.964901664145,0.0,1.0,37.0,0.0
17604,8.0,0.913,2.0,1.0,2.0,2.0,5.0,5.0,75.0,6.0,2.0,26.0,0.0
17605,0.0,0.92,1.0,1.0,2.0,2.0,5.0,21.0,10001.0,6.0,5.0,111.0,0.0
17606,2.0,0.624,1.0,1.0,1.0,3.0,5.0,11.0,10001.0,6.0,3.0,91.0,1.0
17607,0.0,0.92,2.0,1.0,2.0,2.0,5.0,21.0,300.0,6.0,3.0,10.0,0.0
17608,15.0,0.91,1.0,1.0,2.0,2.0,5.0,14.0,9.0,3.0,1.0,35.0,0.0
17609,9.0,0.926,1.0,0.0,2.0,1.0,5.0,3.0,2277.964901664145,0.0,1.0,49.0,0.0
17610,0.0,0.92,2.0,1.0,2.0,2.0,5.0,16.0,300.0,2.0,1.0,21.0,0.0
17611,13.0,0.855,1.0,0.0,1.0,1.0,5.0,4.0,2277.964901664145,0.0,0.0,17.0,0.0
17612,15.0,0.91,1.0,0.0,1.0,2.0,5.0,1.0,2277.964901664145,0.0,2.0004270082732853,42.0,1.0
17613,6.0,0.92,1.0,1.0,2.0,2.0,0.0,19.0,30.0,6.0,5.0,42.0,0.0
17614,0.0,0.92,2.0,1.0,2.0,2.0,5.0,21.0,3000.0,6.0,1.0,44.0,0.0
17615,2.0,0.624,2.0,0.0,1.0,2.0,5.0,2.0,2277.964901664145,0.0,0.0,24.0,0.0
17616,2.0,0.624,1.0,1.0,2.0,1.0,5.0,10.0,2277.964901664145,0.0,1.0,48.0,1.0
17617,2.0,0.624,1.0,0.0,2.0,3.0,5.0,2.0,2277.964901664145,0.0,0.0,51.0,1.0
17618,0.0,0.92,2.0,1.0,2.0,3.0,5.0,15.0,10001.0,0.0,1.0,96.0,0.0
17619,0.0,0.92,1.0,1.0,2.0,2.0,5.0,14.0,2277.964901664145,0.0,5.0,192.0,1.0
17620,2.0,0.624,2.0,0.0,1.0,2.0,5.0,3.0,750.0,2.0,1.0,53.0,1.0
17621,0.0,0.92,1.0,0.0,1.0,2.0,5.0,2.0,2277.964901664145,0.0,0.0,132.0,1.0
17622,2.0,0.624,2.0,1.0,1.0,2.0,5.0,19.0,2277.964901664145,0.0,1.0,28.0,1.0
17623,6.0,0.92,1.0,0.0,1.0,1.0,5.0,3.0,2277.964901664145,5.0,1.0,53.0,1.0
17624,23.0,0.939,1.0,0.0,1.0,2.0,5.0,10.0,2277.964901664145,0.0,1.0,30.0,0.0
17625,58.0,0.899,1.0,1.0,0.0,2.0,5.0,14.0,10001.0,5.0,2.0,78.0,0.0
17626,0.0,0.92,2.0,1.0,2.0,2.0,5.0,10.0,7500.0,6.0,1.0,20.0,0.0
17627,15.0,0.91,1.0,1.0,2.0,2.0,0.0,21.0,2277.964901664145,0.0,1.0,95.0,0.0
17628,0.0,0.92,2.0,1.0,2.0,2.0,5.0,21.0,2277.964901664145,0.0,5.0,7.0,0.0
17629,0.0,0.92,1.0,1.0,2.0,3.0,5.0,4.0,75.0,2.0,1.0,154.0,0.0
17630,36.0,0.897,1.0,1.0,2.0,4.0,5.0,18.0,30.0,6.0,1.0,256.0,0.0
17631,9.0,0.926,1.0,1.0,1.0,3.0,5.0,11.0,75.0,6.0,1.0,24.0,0.0
17632,36.0,0.897,1.0,1.0,2.0,3.0,5.0,10.0,30.0,6.0,1.0,24.0,0.0
17633,2.0,0.624,1.0,0.0,1.0,2.0,5.0,4.0,2277.964901664145,0.0,2.0,50.0,1.0
17634,36.0,0.897,1.0,1.0,2.0,3.0,5.0,9.0,10001.0,6.0,5.0,42.0,0.0
17635,9.0,0.926,1.0,1.0,2.0,3.0,5.0,16.0,2277.964901664145,0.0,1.0,50.0,0.0
17636,19.0,0.5579999999999999,1.0,1.0,1.0,2.0,5.0,1.0,2277.964901664145,0.0,1.0,36.0,1.0
17637,0.0,0.92,1.0,1.0,2.0,2.0,5.0,6.0,10001.0,6.0,1.0,176.0,0.0
17638,6.0,0.92,1.0,1.0,2.0,2.0,4.0,21.0,75.0,6.0,3.0,304.0,0.0
17639,32.0,0.682,2.0,0.0,1.0,1.0,5.0,4.0,2277.964901664145,0.0,0.0,152.0,1.0
17640,0.0,0.92,1.0,0.0,0.0,2.0,5.0,5.0,10001.0,6.0,1.0,39.0,0.0
17641,0.0,0.92,1.0,1.0,2.0,2.0,5.0,14.0,300.0,6.0,1.0,50.0,0.0
17642,15.0,0.91,1.0,1.0,2.0,3.0,5.0,7.0,300.0,2.0,1.0,74.0,0.0
17643,8.0,0.913,1.0,1.0,2.0,3.0,5.0,21.0,2277.964901664145,0.0,1.0,75.0,0.0
17644,0.0,0.92,1.0,1.0,2.0,2.0,2.0,0.0,300.0,2.0,1.0,34.0,0.0
17645,15.0,0.91,1.0,1.0,2.0,2.0,5.0,21.0,750.0,6.0,5.0,149.0,0.0
17646,84.0,0.848,1.0,1.0,2.0,2.0,5.0,16.0,300.0,4.0,5.0,110.0,0.0
17647,30.0,0.866,1.0,0.0,1.0,1.0,5.0,5.0,2277.964901664145,0.0,0.0,19.0,0.0
17648,0.0,0.92,2.0,0.0,1.0,3.0,2.0,21.0,2277.964901664145,0.0,1.0,35.0,0.0
17649,2.0,0.624,2.0,0.0,2.0,3.0,5.0,6.0,2277.964901664145,0.0,2.0,43.0,1.0
17650,25.0,0.55,1.0,0.0,1.0,2.0,5.0,3.0,2277.964901664145,0.0,1.0,138.0,0.0
17651,40.0,0.836,1.0,0.0,1.0,3.0,5.0,3.0,9.0,5.0,1.0,28.0,0.0
17652,33.0,0.802,2.0,1.0,2.0,3.0,5.0,21.0,9.0,6.0,5.0,15.0,0.0
17653,35.0,0.878,2.0,1.0,2.0,2.0,5.0,17.0,2277.964901664145,0.0,1.0,6.0,0.0
17654,8.0,0.913,1.0,1.0,2.0,2.0,5.0,12.0,7500.0,6.0,1.0,100.0,0.0
17655,0.0,0.92,1.0,0.0,2.0,2.0,5.0,16.0,3000.0,1.0,5.0,56.0,0.0
17656,0.0,0.92,1.0,0.0,2.0,2.0,5.0,4.0,2277.964901664145,6.0,0.0,34.0,0.0
17657,2.0,0.624,1.0,1.0,2.0,2.0,5.0,5.0,2277.964901664145,6.0,1.0,21.0,1.0
